run, name, in_degree, out_degree, total_degree, distance, exp_utility, exp_gini, mutual_info, exp_independent, size_before, min, max
82, PULMEMBOLUS, 0, 2, 2, 2, 0.010737415114413921, 0.0058228324879216475, 0.009477827086545876, 27.050000000035002, 27, 27, 32
82, SHUNT, 2, 1, 3, 1, 0.4565264794935384, 0.4428306851151717, 0.868716996249074, 33.00000000000001, 27, 33, 33
82, INTUBATION, 0, 5, 5, 2, 0.3982585776176819, 0.3445506206170257, 0.6087841330999155, 31.35917819488847, 27, 31, 32
82, VENTTUBE, 2, 2, 4, 4, 0.17569064304637852, 0.07584233314876115, 0.13531790526486875, 21.00588808673767, 27, 17, 29
82, VENTLUNG, 3, 3, 6, 3, 0.33650364096861973, 0.2534571191698262, 0.42594573729655316, 27.6234140615705, 27, 25, 30
83, MINVOL, 2, 0, 2, 2, 0.07355499439074686, 0.05317819331309842, 0.11273389786012944, 30.02957693347862, 29, 23, 31
83, PULMEMBOLUS, 0, 2, 2, 1, 0.016336957431923982, 0.013240736523997515, 0.02623932868684553, 29.030546836852427, 29, 29, 32
83, INTUBATION, 0, 5, 5, 1, 0.08425647925926882, 0.07505308256780076, 0.15746192029643064, 32.04977147476446, 29, 32, 33
83, PRESS, 3, 0, 3, 2, 0.06614102770999708, 0.03139084476596468, 0.07454553116229767, 28.424441546888843, 29, 22, 29
83, VENTALV, 2, 2, 4, 2, 0.07442706552305038, 0.04595725091111719, 0.10189438989191613, 29.690154281950672, 29, 25, 30
84, MINVOL, 2, 0, 2, 2, 0.02264089188662121, 0.008025703890212121, 0.020104621526096322, 26.364570039713637, 31, 15, 31
84, INTUBATION, 0, 5, 5, 1, 0.09926928858532764, 0.08908035672146468, 0.1888554725299752, 32.0, 31, 32, 32
85, MINVOL, 2, 0, 2, 2, 0.04707219890384902, 0.02256919406138111, 0.05057336014864333, 30.620761241277037, 32, 25, 31
85, PULMEMBOLUS, 0, 2, 2, 1, 0.0160281000048023, 0.012974746954442173, 0.02577164223513545, 32.02000000000519, 32, 32, 34
85, INTUBATION, 0, 5, 5, 1, 0.0847304999532254, 0.07557113290711055, 0.15910726011443388, 34.04999999997168, 32, 34, 35
85, VENTALV, 2, 2, 4, 2, 0.07630136192535238, 0.03015934927644809, 0.07771151391913117, 31.536363973723805, 32, 26, 32
86, HISTORY, 1, 0, 1, 2, 0.3605289137627999, 0.2916839084546336, 0.5133594782277854, 30.0, 27, 30, 30
86, PCWP, 1, 0, 1, 3, 0.15950972683859702, 0.0687905667957262, 0.11826971645341522, 27.999999999999996, 27, 28, 28
86, HYPOVOLEMIA, 0, 2, 2, 1, 0.08618011435512765, 0.038574777452448084, 0.06224911657373022, 27.579013652145775, 27, 27, 32
86, LVEDVOLUME, 2, 2, 4, 2, 0.17525042560903434, 0.08665092249572337, 0.1580245121970556, 29.24554621701752, 27, 29, 30
86, LVFAILURE, 0, 3, 3, 1, 0.4050886671492134, 0.3563819105321899, 0.6511839780142987, 31.404946607078823, 27, 31, 32
86, CO, 2, 1, 3, 1, 0.008566255122930994, 0.015772801458878605, 0.08477467448774956,  27.000000000000004, 27, 27, 27
87, LVFAILURE, 0, 3, 3, 1, 0.014656191258368475, 0.010519326065502432, 0.032513534546091905, 32.0, 32, 32, 32
87, CO, 2, 1, 3, 1, 0.03710275261332788, 0.022815396124895054, 0.10120984411711986, 31.81069129463581, 32, 30, 32
88, HISTORY, 1, 0, 1, 2, 0.11482082039105279, 0.06038005072736985, 0.10529264027079077, 27.127000150298148, 23, 27, 28
88, CVP, 1, 0, 1, 3, 0.20944003565149488, 0.09306997203431266, 0.1422420124111471, 26.247251683932813, 23, 24, 27
88, PCWP, 1, 0, 1, 3, 0.2504349835512572, 0.12823461980813944, 0.19800321683766597, 26.168291227733434, 23, 24, 27
88, HYPOVOLEMIA, 0, 2, 2, 1, 0.22559780165336607, 0.11500172248408241, 0.18050200481614154, 27.34573395315824, 23, 27, 28
88, LVEDVOLUME, 2, 2, 4, 2, 0.2752032786277552, 0.15663454722211773, 0.24575050881565874, 28.576383073751757, 23, 27, 30
88, LVFAILURE, 0, 3, 3, 1, 0.12901215774275598, 0.07401948315650647, 0.13884881062046395, 28.525843372126506, 23, 28, 30
88, HRBP, 2, 0, 2, 3, 0.04645978181360143, 0.02001969089317951, 0.036133828095559206, 22.42237424845084, 23, 22, 29
88, ERRCAUTER, 0, 2, 2, 4, 0.039003428524732084, 0.01916276342922779, 0.036262427786522666, 23.29745600666788, 23, 23, 30
88, HRSAT, 2, 0, 2, 3, 0.03548696723260643, 0.01211437577361002, 0.021191062979165176, 23.201549868357, 23, 23, 28
88, HR, 1, 4, 5, 2, 0.04968939505498131, 0.026918413375504324, 0.05884244099416103, 26.264379295791127, 23, 26, 31
89, HISTORY, 1, 0, 1, 2, 0.06628720000000006, 0.04444674972729373, 0.08120387974685717, 30.891000000000002, 30, 29, 31
89, HYPOVOLEMIA, 0, 2, 2, 1, 0.12511999999999995, 0.05413855999999995, 0.12143636507721112, 30.4, 30, 30, 32
89, LVEDVOLUME, 2, 2, 4, 2, 0.15471856000000003, 0.06456002331655497, 0.15412143700026193, 31.1943, 30, 29, 32
89, LVFAILURE, 0, 3, 3, 1, 0.07448, 0.060872959999999976, 0.11437684860079367, 32.1, 30, 32, 34
89, CO, 2, 1, 3, 1, 0.2638138295622436, 0.18630703248519187, 0.4692414310236885, 30.75851202014163, 30, 28, 32
90, HISTORY, 1, 0, 1, 2, 0.07105449291363172, 0.04793276876684888, 0.0840684918494462, 28.88687971122428, 28, 27, 29
90, HYPOVOLEMIA, 0, 2, 2, 1, 0.13822856496935323, 0.060088973835468296, 0.1230268092699448, 28.619408414445672, 28, 28, 31
90, LVEDVOLUME, 2, 2, 4, 2, 0.1691844896136044, 0.07186324821926193, 0.15866688714557042, 28.785493637291157, 28, 28, 29
90, LVFAILURE, 0, 3, 3, 1, 0.07983650889172098, 0.06513115908778294, 0.11812561876731975, 30.052314768975123, 28, 30, 31
91, HISTORY, 1, 0, 1, 2, 0.06628719999999994, 0.04444674972729351, 0.08120387974685717, 30.8365, 30, 28, 31
91, HYPOVOLEMIA, 0, 2, 2, 1, 0.12512000000000006, 0.05413856000000006, 0.12143636507721123, 30.4, 30, 29, 31
91, LVEDVOLUME, 2, 2, 4, 2, 0.15471856, 0.0645600233165548, 0.15412143700026182, 30.4924, 30, 29, 31
91, LVFAILURE, 0, 3, 3, 1, 0.07448000000000002, 0.06087296000000003, 0.11437684860079378, 32.05, 30, 32, 33
91, CO, 2, 1, 3, 1, 0.2241907461137792, 0.1934383415797727, 0.4572500659068698, 32.46525904028015, 30, 30, 33
92, HYPOVOLEMIA, 0, 2, 2, 1, 0.13119999999999998, 0.05955199999999994, 0.15693394846112607, 31.8, 32, 31, 32
92, CO, 2, 1, 3, 1, 0.18218741080753625, 0.15007699409956254, 0.38328625974606445, 32.183588669477835, 32, 32, 33
93, HISTORY, 1, 0, 1, 2, 0.06628719999999995, 0.0444467497272934, 0.08120387974685717, 30.8365, 30, 28, 31
93, HYPOVOLEMIA, 0, 2, 2, 1, 0.12511999999999995, 0.054138559999999836, 0.12143636507721112, 30.4, 30, 30, 32
93, LVEDVOLUME, 2, 2, 4, 2, 0.15471856, 0.06456002331655475, 0.15412143700026182, 30.492400000000004, 30, 29, 31
93, LVFAILURE, 0, 3, 3, 1, 0.07448, 0.06087295999999992, 0.11437684860079367, 32.05, 30, 32, 33
93, CO, 2, 1, 3, 1, 0.2236094785233078, 0.19635959572114564, 0.46613844392965054, 32.213039574796085, 30, 28, 33
94, HRBP, 2, 0, 2, 3, 0.07391771060385634, 0.06017731294661777, 0.14455322982918117, 26.411683850890263, 26, 20, 28
94, HREKG, 2, 0, 2, 3, 0.07173836095739156, 0.05773727181462274, 0.1381378810707592,  25.301005072333265, 26, 18, 27
94, HRSAT, 2, 0, 2, 3, 0.07173836095739156, 0.05773727181462274, 0.1381378810707592, 25.301005072333265, 26, 18, 27
94, CATECHOL, 4, 1, 5, 1, 0.12675242957868915, 0.12106600196575834, 0.26973469955937857, 31.0, 26, 31, 31
94, HR, 1, 4, 5, 2, 0.08029649720469059, 0.0694339233053679, 0.1684468038627729, 28.88750228516653, 26, 24, 30
94, CO, 2, 1, 3, 2, 0.07238332305351201, 0.07493537409051321, 0.19255809315226546, 24.440810137340936, 26, 16, 30
95, ANAPHYLAXIS, 0, 1, 1, 1, 0.008156596703866537, 0.006979949483696846, 0.015639360848928696, 30.020538740875992, 30, 30, 32
95, CATECHOL, 4, 1, 5, 1, 0.0013479286246287096, 9.754961086306801E-4, 0.0020235776579158316, 29.999999999999996, 30, 30, 30
95, BP, 2, 0, 2, 1, 0.1541271066958077, 0.18378219603501117, 0.48978157328954497, 25.59917073958332, 30, 22, 29
96, HRBP, 2, 0, 2, 3, 0.05271802282750322, 0.02224445856292978, 0.04741407658898855, 29.728153292669788, 27, 15, 30
96, HREKG, 2, 0, 2, 3, 0.047714979945902486, 0.02004564838743983, 0.042564950194781126, 27.900895152882704, 27, 27, 28
96, HRSAT, 2, 0, 2, 3, 0.047714979945902486, 0.02004564838743983, 0.042564950194781126, 27.900895152882704, 27, 27, 28
96, ANAPHYLAXIS, 0, 1, 1, 1, 0.007722000030700659, 0.006916140004479376, 0.01555558766358689, 27.070000000138005, 27, 27, 34
96, CATECHOL, 4, 1, 5, 1, 0.06393938472070393, 0.05587935251246501, 0.11875134520470243, 32.1001342821334, 27, 32, 33
96, HR, 1, 4, 5, 2, 0.054348477141755995, 0.024346290594244202, 0.05169207767545103, 31.0, 27, 31, 31
96, CO, 2, 1, 3, 2, 0.04049400681573432, 0.011893067461687501, 0.026014351950339742, 25.24019642963784, 27, 20, 27
96, BP, 2, 0, 2, 1, 0.14113552670873475, 0.17241960648098315, 0.4577444369295467, 21.462860170106076, 27, 10, 29
97, HRBP, 2, 0, 2, 3, 0.04954790834808949, 0.021104152169069357, 0.04491937133795609, 28.99429942581464, 27, 26, 30
97, HREKG, 2, 0, 2, 3, 0.047714979945902514, 0.02004564838743983, 0.04256495019478135, 27.900895152882704, 27, 27, 28
97, HRSAT, 2, 0, 2, 3, 0.047714979945902514, 0.02004564838743983, 0.04256495019478135, 27.900895152882704, 27, 27, 28
97, ANAPHYLAXIS, 0, 1, 1, 1, 0.007722000030700605, 0.006916140004479376, 0.015555587663587112, 27.070000000138002, 27, 27, 34
97, CATECHOL, 4, 1, 5, 1, 0.06393938472070397, 0.0558793525124649, 0.11875134520470243, 32.1001342821334, 27, 32, 33
97, HR, 1, 4, 5, 2, 0.054348477141755946, 0.02434629059424398, 0.05169207767545103, 31.0, 27, 31, 31
97, CO, 2, 1, 3, 2, 0.04627472768462308, 0.015558608786242267, 0.033681111508311545, 25.698796982831176, 27, 15, 27
97, BP, 2, 0, 2, 1, 0.17494955442857585, 0.2080246597560606, 0.5349434214108182, 24.92144362795085, 27, 20, 29
98, HRBP, 2, 0, 2, 3, 0.049598821946073485, 0.021132373972593266, 0.04497851665064667, 28.99436731419027, 27, 26, 30
98, HREKG, 2, 0, 2, 3, 0.04776401009445516, 0.02007232316625518, 0.042620613997720325, 27.900898899430775, 27, 27, 28
98, HRSAT, 2, 0, 2, 3, 0.04776401009445516, 0.02007232316625518, 0.042620613997720325, 27.900898899430775, 27, 27, 28
98, ANAPHYLAXIS, 0, 1, 1, 1, 0.007722000030724393, 0.006916140004482485, 0.015555587663590664, 27.070000000138077, 27, 27, 34
98, CATECHOL, 4, 1, 5, 1, 0.0640050864675091, 0.05592758516826124, 0.11885050569266475, 32.100220754224814, 27, 32, 33
98, HR, 1, 4, 5, 2, 0.054404323626673044, 0.024378352680748394, 0.05175924215733141, 31.0, 27, 31, 31
98, CO, 2, 1, 3, 2, 0.040535616959381404, 0.011910463092145607, 0.026051818102917013, 25.240007251417616, 27, 20, 27
98, BP, 2, 0, 2, 1, 0.1411383595356111, 0.17241619786080242, 0.457732834176402, 21.462744468395243, 27, 10, 29
99, EXPCO2, 2, 0, 2, 2, 0.08338317300027726, 0.03892282148873771, 0.13648920393624087, 19.444503397775733, 19, 18, 26
99, MINVOL, 2, 0, 2, 2, 0.4286927888650608, 0.42306832820832174, 0.9374484345168844, 26.044977387229792, 19, 23, 28
99, PVSAT, 2, 1, 3, 1, 0.38071376572957694, 0.38222956748367487, NaN, 26.247044078502107, 19, 20, 32
99, SAO2, 2, 1, 3, 2, 0.35117912038193677, 0.3338246841397602, 0.734489155707074, 23.77545437385748, 19, 22, 27
99, SHUNT, 2, 1, 3, 2, 0.04451114933341344, 0.021084943779011933, 0.0942024288298966, 18.472532335888328, 19, 14, 19
99, INTUBATION, 0, 5, 5, 1, 0.06286243078775117, 0.05464406545073819, 0.21984632841930418, 20.16178830237941, 19, 20, 22
99, PRESS, 3, 0, 3, 2, 0.09707521766338062, 0.032782183739984094, 0.07345398228734634, 16.65155776247087, 19, 14, 21
99, DISCONNECT, 0, 1, 1, 3, 0.10729958095486064, 0.04503134377578577, 0.07900958415435055, 19.695673321226387, 19, 18, 20
99, MINVOLSET, 0, 1, 1, 4, 0.13365342920677192, 0.0705704659635853, 0.13110025381101886, 20.01009138828479, 19, 19, 21
99, VENTMACH, 1, 1, 2, 3, 0.20784727064452418, 0.1210989406202071, 0.22416295365749805, 20.83425417101551, 19, 20, 21
99, VENTTUBE, 2, 2, 4, 2, 0.3277072383330073, 0.24712040489053277, 0.48682800571752294, 24.1664918033444, 19, 22, 26
99, VENTLUNG, 3, 3, 6, 1, 0.4122121018879544, 0.3899156420301635, 0.8545147837256664, 25.88736306583624, 19, 24, 30
99, ARTCO2, 1, 2, 3, 1, 0.4240874717612533, 0.41074793703123436, 0.984715614950419, 25.89936871750607, 19, 21, 30
99, CATECHOL, 4, 1, 5, 3, 0.26092885334957183, 0.14497407278853675, 0.29899363309741345, 21.36749853681136, 19, 21, 22
100, EXPCO2, 2, 0, 2, 2, 0.10913414387535281, 0.0564547468570753, 0.1687341760942147, 22.079149995842197, 22, 19, 28
100, MINVOL, 2, 0, 2, 2, 0.33460012549346474, 0.30010497299218375, 0.7335262133736746, 27.528288227447803, 22, 24, 28
100, PVSAT, 2, 1, 3, 1, 0.2476191121159018, 0.24577889142269868, NaN, 26.137753363212134, 22, 21, 32
100, SAO2, 2, 1, 3, 2, 0.22668440166429346, 0.21045499399389678, 0.512116949572594, 24.37511621458969, 22, 19, 27
100, INTUBATION, 0, 5, 5, 1, 0.09123009011388766, 0.060318720304538276, 0.21147050584062188, 21.813484254809303, 22, 17, 24
100, DISCONNECT, 0, 1, 1, 3, 0.07732048730981543, 0.030285160804520983, 0.060568520959923156, 21.808746028529757, 22, 20, 22
100, MINVOLSET, 0, 1, 1, 4, 0.09473893346636444, 0.05069736745938608, 0.10292661642065237, 21.90553654728742, 22, 21, 22 
100, VENTMACH, 1, 1, 2, 3, 0.14582245533115537, 0.0803476772034597, 0.1696197261449799, 23.64106206842008, 22, 21, 24
100, VENTTUBE, 2, 2, 4, 2, 0.23341165661007163, 0.15239671791774062, 0.3559701345181744, 25.32780190030944, 22, 23, 26
100, VENTLUNG, 3, 3, 6, 1, 0.31741219487914546, 0.26711235665994026, 0.6517944279379663, 28.206420580660158, 22, 24, 32
100, ARTCO2, 1, 2, 3, 1, 0.2898083962893408, 0.2643184812258015, 0.7182011629385504, 25.81969987447073, 22, 25, 30
100, CATECHOL, 4, 1, 5, 3, 0.05119812888187562, 0.022780883035070698, 0.04814393216877022, 21.939143735996918, 22, 21, 22
101, EXPCO2, 2, 0, 2, 2, 0.040770756420575656, 0.02696721454653217, 0.09380794916330015, 23.186956168775296, 23, 23, 27
101, KINKEDTUBE, 0, 2, 2, 2, 0.044768526399216794, 0.02654879877934213, 0.051418383366862885, 23.08000000029723, 23, 23, 25
101, MINVOL, 2, 0, 2, 2, 0.44357296061134577, 0.4385420712082263, 1.0219822423241975, 26.830179327452868, 23, 25, 27
101, PVSAT, 2, 1, 3, 1, 0.4726199376167237, 0.361256209170582, NaN, 28.369565271057965, 23, 24, 32
101, SAO2, 2, 1, 3, 2, 0.4412442682091918, 0.3097380111230337, 0.7299927399125987, 25.129933992931665, 23, 22, 28
101, SHUNT, 2, 1, 3, 2, 0.05072472343221342, 0.023922000687064182, 0.10592112966823275, 22.79380999990107, 23, 21, 23
101, INTUBATION, 0, 5, 5, 1, 0.08988941098075365, 0.09554181290789088, 0.3172624986905057, 24.11000000022304, 23, 24, 26
101, PRESS, 3, 0, 3, 2, 0.12147728626265977, 0.06280057094765334, 0.21217595014626878, 23.659705199460703, 23, 16, 24
101, VENTTUBE, 2, 2, 4, 2, 0.022045114397633098, 0.01750888333116063, 0.04615056691890307,  23.060000000163626, 23, 23, 26
101, VENTLUNG, 3, 3, 6, 1, 0.46042092010067004, 0.38402947571243873, 0.9066235628286392, 27.302126317753164, 23, 26, 32
101, ARTCO2, 1, 2, 3, 1, 0.43175740627630166, 0.38672508372358694, 0.9881417315315126, 27.721078357923986, 23, 18, 31
102, HRBP, 2, 0, 2, 5, 0.07265841036589786, 0.01320681746207275, 0.02438545441740314, 13.942488170464124, 14, 11, 22
102, HREKG, 2, 0, 2, 5, 0.06997055393648405, 0.012445595899876372, 0.022985924803937907, 13.090274116882174, 14, 10, 22
102, HRSAT, 2, 0, 2, 5, 0.06997055393648405, 0.012445595899876372, 0.022985924803937907, 13.090274116882174, 14, 10, 22
102, EXPCO2, 2, 0, 2, 2, 0.05064924831174077, 0.05605130522885082, 0.1735002985851264, 13.90811116451146, 14, 12, 29
102, KINKEDTUBE, 0, 2, 2, 2, 0.021540047028624863, 0.007751140860935646, 0.015568101528323774, 15.325721631255423, 14, 15, 27
102, MINVOL, 2, 0, 2, 2, 0.44338167385691796, 0.4205063838071885, 0.925077088580206, 27.309213673664942, 14, 22, 30
102, FIO2, 0, 1, 1, 2, 0.263612252782512, 0.14191096385112534, 0.2864628062778132, 21.509121184070043, 14, 19, 28
102, PVSAT, 2, 1, 3, 1, 0.23694615053613893, 0.1811465025406382, NaN, 25.356046215848828, 14, 23, 33
102, SHUNT, 2, 1, 3, 2, 0.07704604158599476, 0.028274753044448042, 0.05674111958005423, 16.359422024619498, 14, 15, 25
102, INTUBATION, 0, 5, 5, 1, 0.04152097500116042, 0.03597221948515683, 0.13122185320875634, 14.417549078798245, 14, 14, 23
102, PRESS, 3, 0, 3, 2, 0.09559197315617954, 0.03591396843580075, 0.07660607159150024, 21.22094173766868, 14, 14, 24
102, DISCONNECT, 0, 1, 1, 3, 0.10929959244309473, 0.0411306456276056, 0.07624759862115149, 14.71452370675161, 14, 13, 23
102, MINVOLSET, 0, 1, 1, 4, 0.1458187361806546, 0.06399461848392174, 0.12519902543180894, 15.906352829043072, 14, 14, 24
102, VENTMACH, 1, 1, 2, 3, 0.22803167244816847, 0.11333628368310339, 0.21673350938362246, 19.99883863501938, 14, 18, 25
102, VENTTUBE, 2, 2, 4, 2, 0.3669508571371031, 0.25992478185640794, 0.5146743701800041, 26.637963571472476, 14, 26, 28
102, VENTLUNG, 3, 3, 6, 1, 0.44910094633165243, 0.4105649165137425, 0.8957129024911248, 28.553875077001646, 14, 25, 32
102, ARTCO2, 1, 2, 3, 1, 0.45146058347942186, 0.3995827204169963, 0.9806472828580995, 28.27893430804377, 14, 23, 33
102, CATECHOL, 4, 1, 5, 3, 0.09376246563108566, 0.025641021340699344, 0.048718818468404645, 17.772751624267016, 14, 16, 25
102, HR, 1, 4, 5, 4, 0.07969809597582295, 0.015026137835616793, 0.02777898681287083, 17.37108106775122, 14, 15, 24
102, CO, 2, 1, 3, 5, 0.05938152109079968, 0.00826445377952878, 0.015156391282527881, 13.225328017557665, 14, 10, 19
102, BP, 2, 0, 2, 5, 0.02519366711278203, 0.0016733997608264772, 0.0030477866498117567, 14.542347079561154, 14, 8, 20
103, EXPCO2, 2, 0, 2, 2, 0.10789697600216955, 0.055392966340470084, 0.16727508640612765, 24.12272292490584, 24, 21, 30
103, MINVOL, 2, 0, 2, 2, 0.348666454691651, 0.3165290756892265, 0.7618836845713752, 29.461073105973586, 24, 25, 30
103, PVSAT, 2, 1, 3, 1, 0.26532910340540355, 0.25844667914895764, NaN, 28.159930876158104, 24, 23, 34
103, SAO2, 2, 1, 3, 2, 0.24341535800874198, 0.22235767139903218, 0.532612732459323, 26.136484323766815, 24, 14, 29
103, INTUBATION, 0, 5, 5, 1, 0.08902068455709239, 0.05909393047789979, 0.21215302955493942, 23.760000000222, 24, 18, 26
103, DISCONNECT, 0, 1, 1, 3, 0.08149096687983898, 0.03284985785497907, 0.06362346660688223, 23.80000000048267, 24, 22, 24
103, MINVOLSET, 0, 1, 1, 4, 0.10009719050428807, 0.0543926074782734, 0.10768735171988308, 23.900000000305518, 24, 23, 24
103, VENTMACH, 1, 1, 2, 3, 0.15430462434623604, 0.08682650685783933, 0.17814097816825525, 25.67600000095914, 24, 24, 26
103, VENTTUBE, 2, 2, 4, 2, 0.24643124781591275, 0.16467503769683917, 0.3741879118788507, 27.291232002018088, 24, 25, 28
103, VENTLUNG, 3, 3, 6, 1, 0.3314104553375478, 0.2830875877860413, 0.6787467389773487, 29.408008291777072, 24, 27, 34
103, ARTCO2, 1, 2, 3, 1, 0.30884468647186725, 0.2830183933375846, 0.754893961165424, 27.838990407935555, 24, 26, 32
103, CATECHOL, 4, 1, 5, 3, 0.0806306352677383, 0.03582259395445775, 0.07468186449485614, 23.899865717866597, 24, 23, 24
104, EXPCO2, 2, 0, 2, 1, 0.030344393066221838, 0.029037143059988724, 0.19342743646826754, 19.296889124865483, 22, 19, 23
104, KINKEDTUBE, 0, 2, 2, 1, 0.024287877337365052, 0.012821617854529066, 0.022215028362909672, 22.20924499987168, 22, 22, 31
104, MINVOL, 2, 0, 2, 1, 0.4538694497030012, 0.40557448208530905, 0.8515067219484546, 28.632576373147785, 22, 17, 31
104, PVSAT, 2, 1, 3, 2, 0.41990541726518904, 0.3458676088379744, 0.6556803484023307, 27.331620250179945, 22, 22, 28
104, SAO2, 2, 1, 3, 3, 0.3882027583732588, 0.29619014934811616, 0.5434505400941039,  24.875618317293306, 22, 23, 25
104, SHUNT, 2, 1, 3, 2, 0.048124006465310135, 0.012223350807697209, 0.01967911625933949, 22.0, 22, 22, 22
104, INTUBATION, 0, 5, 5, 1, 0.06127889759916376, 0.024761817062190716, 0.05199921846082134, 23.12337145080016, 22, 23, 25
104, PRESS, 3, 0, 3, 2, 0.09989801291245543, 0.03888100200145167, 0.06481442882955535, 21.5076880826672, 22, 20, 24
104, VENTMACH, 1, 1, 2, 2, 0.2203913261389524, 0.10540442853137844, 0.19996229193176762, 23.64009647145815, 22, 23, 24
104, VENTTUBE, 2, 2, 4, 1, 0.3500975415198793, 0.2461929102787337, 0.46377492036332857, 25.609835137071713, 22, 24, 27
104, VENTALV, 2, 2, 4, 1, 0.43693660938778334, 0.3901886279321005, 0.8152003373865014, 29.668192371475946, 22, 19, 31
104, ARTCO2, 1, 2, 3, 2, 0.3721002793661761, 0.28840545873636314, 0.5530324364912385, 24.598163191495765, 22, 19, 26
